"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categoryName","url"
"Two Chefs Bar","4.2","249","31 Ocean Way, # 01 - 11 Quayside Isle","Singapore",,"SG","/url?q=http://www.twochefsbar.com.sg/contact-us&opi=79508299&sa=U&ved=0ahUKEwiv376dneKEAxW5RjABHVVvDSMQ61gIHCgS&usg=AOvVaw0k_7bTbIqM0Y4tCoxiGc8J","+65 6268 8633","Restaurant","https://www.google.com/maps/search/?api=1&query=Two%20Chefs%20Bar&query_place_id=ChIJyZWB1rUe2jERntFa-iAPgm4"
"TAG Restaurant & Bar","4.3","75","1 Expo Dr, #01-32","Singapore",,"SG","/url?q=http://tagrestaurantandbar.com/&opi=79508299&sa=U&ved=0ahUKEwjlv8idneKEAxUNsoQIHUX9BrUQ61gIGigQ&usg=AOvVaw3_QNE_5fRozmewGSKWkf-a","+65 8111 8846","Restaurant","https://www.google.com/maps/search/?api=1&query=TAG%20Restaurant%20%26%20Bar&query_place_id=ChIJT9QCp1o92jERFlEbp4apo6A"
"THE CLIFF","4.2","837","2 Bukit Manis Rd, Sentosa","Singapore",,"SG","/url?q=https://restaurantsandbars.accor.com/fr/restaurant/9474_R004%3Futm_source%3Dgoogle%2BMaps%26utm_medium%3Dseo%2Bmaps%26utm_campaign%3Dseo%2Bmaps%26y_source%3D1_MzkxMDAxMTQtNzE1LWxvY2F0aW9uLndlYnNpdGU%253D&opi=79508299&sa=U&ved=0ahUKEwifhNedneKEAxXqv4kEHfbOBs8Q61gIHCgQ&usg=AOvVaw1H3ZqZH7Vr4s3JUHRnLtF9","+65 6708 8360","Italian restaurant","https://www.google.com/maps/search/?api=1&query=THE%20CLIFF&query_place_id=ChIJ5SCE0q4e2jERLiATjgKeV90"
"Saffrons @ 201D","3.9","2474","201D Tampines St. 21, #01-1163","Singapore",,"SG","/url?q=http://www.saffrons.com.sg/&opi=79508299&sa=U&ved=0ahUKEwj1v-6dneKEAxVOjokEHe_8AWIQ61gIHCgQ&usg=AOvVaw00F8vRaRukQNpVHy0Fm6lA","+65 9272 6361","Halal restaurant","https://www.google.com/maps/search/?api=1&query=Saffrons%20%40%20201D&query_place_id=ChIJj2KdERs92jERpJ5pIYuFDqE"
"Gin Khao Bistro","4.5","856","31 Ocean Way, #01-12 Quayside Isle","Singapore",,"SG","/url?q=http://www.ginkhao.com.sg/&opi=79508299&sa=U&ved=0ahUKEwjf3dSdneKEAxWDjYkEHeBiA7AQ61gIHCgS&usg=AOvVaw1yplJrkc0ALQ7jhx1VQFU2","+65 6570 2208","Thai restaurant","https://www.google.com/maps/search/?api=1&query=Gin%20Khao%20Bistro&query_place_id=ChIJ-RPjNLQe2jERA1utzj7rV3I"
"Cassia","4.7","238","1 The Knolls, Sentosa Island","Singapore",,"SG","/url?q=https://www.capellahotels.com/en/capella-singapore/dining/cassia%3Futm_source%3Dlocal%26utm_campaign%3Dgmb%26utm_medium%3Dorganic&opi=79508299&sa=U&ved=0ahUKEwio4fGdneKEAxVYlIkEHTSBAhwQ61gIGigQ&usg=AOvVaw3NMlA8ke-XIuKBYj6T_FXq","+65 6591 5045","Chinese restaurant","https://www.google.com/maps/search/?api=1&query=Cassia&query_place_id=ChIJm2lW36oe2jERYvH_3tPnR5Q"
"Fiamma","4.8","324","1 The Knolls","Singapore",,"SG","https://capellahotels.com/en/capella-singapore/dining/fiamma","+65 6591 5046","Italian restaurant","https://www.google.com/maps/search/?api=1&query=Fiamma&query_place_id=ChIJEWNnq5of2jER69_bjd4nzlg"
"Dil'B Restaurant","4.2","502","1 Changi Village Rd, #01-2026","Singapore",,"SG","/url?q=https://m.facebook.com/dilbrestaurant/&opi=79508299&sa=U&ved=0ahUKEwiJ16aineKEAxUITTABHeI6BzAQ61gIGygQ&usg=AOvVaw3i9PFCJikyzZZVtktlWV2c","+65 6543 3508","Restaurant","https://www.google.com/maps/search/?api=1&query=Dil'B%20Restaurant&query_place_id=ChIJTdaJLhQ82jER2Wog29chyJ0"
"Angu Vilas Vegetarian Restaurant","4.3","70","JURONG GATEWAY ROAD Jurong East Bus Interchange #01-09","Singapore",,"SG",,,"Vegetarian restaurant","https://www.google.com/maps/search/?api=1&query=Angu%20Vilas%20Vegetarian%20Restaurant&query_place_id=ChIJobI99TUR2jERttPnVFgviWk"
"AL AFINA RESTAURANT","4.5","2","501 A Changi Coast Rd, #01 01","Singapore",,"SG",,"+65 9146 2849","Restaurant","https://www.google.com/maps/search/?api=1&query=AL%20AFINA%20RESTAURANT&query_place_id=ChIJ6wgPuhM92jERtuGO9i-CUUc"
"Tekong Seafood Restaurant","4.1","283","6 Changi Village Rd","Singapore",,"SG","/url?q=http://tekongseafood.com/&opi=79508299&sa=U&ved=0ahUKEwil9tCvneKEAxXfvokEHbhUBnMQ61gIGCgO&usg=AOvVaw2ts63q_sxD9Isfzy8JwTDH","+65 6542 8923","Seafood restaurant","https://www.google.com/maps/search/?api=1&query=Tekong%20Seafood%20Restaurant&query_place_id=ChIJ2WfIPhc82jERJ26aUJ6Vla8"
"White Restaurant (Jewel)","4.1","563","78 Airport Blvd., #B1-245/246","Singapore",,"SG","/url?q=https://whiterestaurant.com.sg/&opi=79508299&sa=U&ved=0ahUKEwjJh-yvneKEAxWZQjABHXvGArgQ61gIGygQ&usg=AOvVaw3jlCBN_2jKsDH3RnmLBG0n","+65 6904 2202","Chinese restaurant","https://www.google.com/maps/search/?api=1&query=White%20Restaurant%20(Jewel)&query_place_id=ChIJucjD4T8Q2jERvRGHo178L_c"
"Garden View Restaurant","4.6","56","25 Changi Coast Rd","Singapore",,"SG","/url?q=http://www.tmcc.org.sg/fb-outlets/&opi=79508299&sa=U&ved=0ahUKEwjvy56wneKEAxWBfTABHQEeAgQQ61gIGCgO&usg=AOvVaw2YQSHNSqFaPcEQwdSOmKtq","+65 6545 2891","Chinese restaurant","https://www.google.com/maps/search/?api=1&query=Garden%20View%20Restaurant&query_place_id=ChIJAyjVlcs82jERAt-b0q8rhoM"
"Porta Porta Italian Restaurant","4.5","555","No. 32 Jln Pari Burong","Singapore",,"SG","/url?q=http://portaportaitalianrestaurant.com.sg/&opi=79508299&sa=U&ved=0ahUKEwiqv9GvneKEAxX6kIkEHQ7cDeEQ61gIGigO&usg=AOvVaw1GA2dBk9uzv7pPi8NeqxCc","+65 6545 3108","Italian restaurant","https://www.google.com/maps/search/?api=1&query=Porta%20Porta%20Italian%20Restaurant&query_place_id=ChIJsyKAD4k92jERH0WSmzVbaOk"
"Aashiq Restaurant","4.2","423","326 Jurong East Street 31","Singapore",,"SG","/url?q=https://www.facebook.com/pages/Aashiq-Restaurant-Pte-Ltd/220112818183722&opi=79508299&sa=U&ved=0ahUKEwj4ota4neKEAxVPEmIAHepRC_cQ61gIGCgO&usg=AOvVaw3xdcwsyIG85evHwxqNIxNg","+65 9885 9917","Indian Muslim restaurant","https://www.google.com/maps/search/?api=1&query=Aashiq%20Restaurant&query_place_id=ChIJ_0xLmyAQ2jERFnv2OAux8mQ"
"Sankranti Restaurant","3.6","568","Level3, 78 Airport Blvd., #03-229 03-229","Singapore",,"SG","/url?q=http://www.sankrantihotels.com/&opi=79508299&sa=U&ved=0ahUKEwiXqJavneKEAxWmrokEHVPMA3YQ61gIHCgS&usg=AOvVaw1fFrSkNUt3ESq181NHf09z","+65 6376 4252","Indian restaurant","https://www.google.com/maps/search/?api=1&query=Sankranti%20Restaurant&query_place_id=ChIJjVmM-MI92jERePpU1_nLP0Q"
"TONITO Latin American Kitchen @ Jewel","4.4","1004","78 Airport Blvd., #02 - 248","Singapore",,"SG","/url?q=http://tonito.sg/&opi=79508299&sa=U&ved=0ahUKEwjLjs2vneKEAxWkmYkEHWnzAJ4Q61gIGigQ&usg=AOvVaw32RKul4AfFz_v5dzupJUfr","+65 6904 3975","Latin American restaurant","https://www.google.com/maps/search/?api=1&query=TONITO%20Latin%20American%20Kitchen%20%40%20Jewel&query_place_id=ChIJU23eN9I92jERcv2O7Bb6K1k"
"Melben Seafood Restaurant - Depot Lane","3.9","366","118 Depot Ln","Singapore",,"SG","http://www.melbenseafood.sg/","+65 9810 7063","Seafood restaurant","https://www.google.com/maps/search/?api=1&query=Melben%20Seafood%20Restaurant%20-%20Depot%20Lane&query_place_id=ChIJKbY2kn8X2jERRxKl6giNpUY"
"Pearl Garden Restaurant","4","177","333 Boon Lay Wy, #3A-02 SAFRA Jurong","Singapore",,"SG","/url?q=https://www.qianxi.com.sg/pearlgardenrestaurant&opi=79508299&sa=U&ved=0ahUKEwj5oYK0neKEAxVuvokEHWOIA5IQ61gIHCgS&usg=AOvVaw3lLCwOySiY15R2M_sm7_BD","+65 6316 9595","Chinese restaurant","https://www.google.com/maps/search/?api=1&query=Pearl%20Garden%20Restaurant&query_place_id=ChIJy6YytPIP2jERWrVkEebL3kc"
"Din Tai Fung","4.1","543","63 Jurong West Central 3","Singapore",,"SG","/url?q=http://www.dintaifung.com.sg/&opi=79508299&sa=U&ved=0ahUKEwjDpvGyneKEAxUJCnkGHez8AEYQ61gIGSgO&usg=AOvVaw0IkVqHhO2BNJUgS-2BmD7_","+65 6861 1811","Taiwanese restaurant","https://www.google.com/maps/search/?api=1&query=Din%20Tai%20Fung&query_place_id=ChIJy64vxOwP2jERYqiaVhZGhbE"
"Dungeon by IL Fiore","4.5","160","30 Raffles Pl, #01-16/17 CIMB Plaza","Singapore",,"SG","https://www.facebook.com/IL-Fiore-Restaurant-Bar-100557263381342/","+65 6223 3551","Restaurant","https://www.google.com/maps/search/?api=1&query=Dungeon%20by%20IL%20Fiore&query_place_id=ChIJ9-yBSAkZ2jER4NfDJTscgw0"
"Hoodadak Korean Restaurant 후다닥 한국 음식점","4.2","562","1 Fusionopolis Pl, #01-10 Galaxis","Singapore",,"SG","https://m.facebook.com/pages/Hoodadak-Korean-Fusion-Dining-Room-at-Fusionopolis/959580834119544","+65 6320 3477","Korean restaurant","https://www.google.com/maps/search/?api=1&query=Hoodadak%20Korean%20Restaurant%20%ED%9B%84%EB%8B%A4%EB%8B%A5%20%ED%95%9C%EA%B5%AD%20%EC%9D%8C%EC%8B%9D%EC%A0%90&query_place_id=ChIJUXAAUEUa2jERTkJUfdD1DXM"
"Man Tak Kei Restaurant 文德记美味小炒","3.9","14","Bukit Merah Central, 161号, 宝利咖啡店, #01-3749","Singapore",,"SG",,"+65 8027 9179","Chinese restaurant","https://www.google.com/maps/search/?api=1&query=Man%20Tak%20Kei%20Restaurant%20%E6%96%87%E5%BE%B7%E8%AE%B0%E7%BE%8E%E5%91%B3%E5%B0%8F%E7%82%92&query_place_id=ChIJ_zIE5mQb2jERGNf6x-7V-q8"
"Anjappar Chettinad Restaurant","4.6","53","321 Clementi Ave 3","Singapore",,"SG","http://anjappar.com.sg/","+65 6970 5545","Indian restaurant","https://www.google.com/maps/search/?api=1&query=Anjappar%20Chettinad%20Restaurant&query_place_id=ChIJl4JBVAAb2jEREgor5tEw3LE"
"Ayza’s Restaurant","4.1","2409","508 Jurong West Street 52","Singapore",,"SG","http://ayzasrestaurantpteltd.com/","+65 6756 4963","Halal restaurant","https://www.google.com/maps/search/?api=1&query=Ayza%E2%80%99s%20Restaurant&query_place_id=ChIJIWql3dwP2jER2Vofb-ef4Y8"
"TINTO Spanish Restaurant Sg","4.5","277","10 Dempsey Rd, #01-21","Singapore",,"SG","https://tinto.sg/","+65 9729 5002","Spanish restaurant","https://www.google.com/maps/search/?api=1&query=TINTO%20Spanish%20Restaurant%20Sg&query_place_id=ChIJIxNKcs8b2jER_qRtK-FF8z8"
"OPIO Kitchen & Bar","4.3","482","991B Alexandra Rd","Singapore",,"SG","https://www.bluelotus.com.sg/opio-kitchen-bar","+65 9171 1390","Western restaurant","https://www.google.com/maps/search/?api=1&query=OPIO%20Kitchen%20%26%20Bar&query_place_id=ChIJo35kZcEb2jERA6HrbOWyZI4"
"Beng Hiang Restaurant","3.9","1007","135 Jurong Gateway Rd, #02-337","Singapore",,"SG","https://www.benghiang.com/","+65 6221 6695","Chinese restaurant","https://www.google.com/maps/search/?api=1&query=Beng%20Hiang%20Restaurant&query_place_id=ChIJm91ZmwUQ2jERtVI5JAUHHiQ"
"Al Afrida Restaurant","2.6","39","66 Yung Kuang Rd, #01-89/91","Singapore",,"SG",,"+65 9087 9207","Indian Muslim restaurant","https://www.google.com/maps/search/?api=1&query=Al%20Afrida%20Restaurant&query_place_id=ChIJVcTbzycP2jERsdR9HVEL2fY"
"White Restaurant (IMM)","4.1","677","2 Jurong East Street 21, #02-24 IMM Building","Singapore",,"SG","https://whiterestaurant.com.sg/","+65 6264 2002","Chinese restaurant","https://www.google.com/maps/search/?api=1&query=White%20Restaurant%20(IMM)&query_place_id=ChIJoTHq2Q0Q2jERB9l7yL-EfVI"
"Al-Azhar Restaurant","4.1","4630","11 Cheong Chin Nam Rd","Singapore",,"SG","https://www.al-azhar.com/","+65 6466 5052","Indian Muslim restaurant","https://www.google.com/maps/search/?api=1&query=Al-Azhar%20Restaurant&query_place_id=ChIJFykj1mEQ2jER50T02kGd1OY"
"Restaurant Chamolean","4.3","3","590 Balestier Rd","Singapore",,"SG",,,"Brunch restaurant","https://www.google.com/maps/search/?api=1&query=Restaurant%20Chamolean&query_place_id=ChIJW0ZCWgAX2jERJDTKB2oPu9Y"
"Soup Restaurant @ Holland Village","4.3","446","118 Holland Ave, #01-02 Raffles Medical","Singapore",,"SG","http://www.souprestaurant.com.sg/","+65 6352 6606","Cantonese restaurant","https://www.google.com/maps/search/?api=1&query=Soup%20Restaurant%20%40%20Holland%20Village&query_place_id=ChIJpUt2BGsa2jERBoxkX6iiAhs"
"Suki-Suki Hotpot @ SAFRA Toa Payoh","4.7","632","293 Lor 6 Toa Payoh, #01-04","Singapore",,"SG","http://www.suki-sukithai.com.sg/","+65 3125 2769","Hot pot restaurant","https://www.google.com/maps/search/?api=1&query=Suki-Suki%20Hotpot%20%40%20SAFRA%20Toa%20Payoh&query_place_id=ChIJtxkUxm8X2jERFu7yQLgVn2I"
"ABC MAJU RESTAURANT","3.3","375","230 Balestier Rd","Singapore",,"SG","https://food.grab.com/sg/en/restaurant/abc-maju-restaurant-pte-ltd-balestier-road-delivery/4-C2BCGBKZRBCVWE","+65 6898 1786","Indian Muslim restaurant","https://www.google.com/maps/search/?api=1&query=ABC%20MAJU%20RESTAURANT&query_place_id=ChIJq2_p1tsZ2jERozZXnr95Zok"
"Hong Kong Street Restaurant (Novena)","4.2","897","273 Thomson Rd, #01-01","Singapore",,"SG","https://hkstreetrestaurant.com.sg/","+65 6252 3132","Family restaurant","https://www.google.com/maps/search/?api=1&query=Hong%20Kong%20Street%20Restaurant%20(Novena)&query_place_id=ChIJAdWxH-cZ2jER_OOVaT7VMxw"
"Swensen's @ Junction 8","3.8","953","9 Bishan Pl, #01-39 Junction 8","Singapore",,"SG","http://www.swensens.com.sg/","+65 6252 6229","American restaurant","https://www.google.com/maps/search/?api=1&query=Swensen's%20%40%20Junction%208&query_place_id=ChIJ3ZOgmxYX2jERhzrnFh-nr_c"
"126 Dim Sum Wen Dao Shi 揾到食 @ Boon Keng","3.7","510","1086 Serangoon Rd, #1086","Singapore",,"SG","http://126.com.sg/","+65 6297 5032","Dim sum restaurant","https://www.google.com/maps/search/?api=1&query=126%20Dim%20Sum%20Wen%20Dao%20Shi%20%E6%8F%BE%E5%88%B0%E9%A3%9F%20%40%20Boon%20Keng&query_place_id=ChIJF9J3VtQZ2jER7RNyOvVoLqM"
"Ser Seng Herbs (Turtle) Restaurant","4.3","474","39 Tai Thong Cres","Singapore",,"SG","https://sersengturtlesoup.com/","+65 6287 6341","Singaporean restaurant","https://www.google.com/maps/search/?api=1&query=Ser%20Seng%20Herbs%20(Turtle)%20Restaurant&query_place_id=ChIJiWyNTIAX2jER2X2fvcjyjmM"
"Global Restaurant & Catering Pte Ltd Bangladeshi Food","5","2","33 Opal Cres","Singapore",,"SG",,,"Restaurant","https://www.google.com/maps/search/?api=1&query=Global%20Restaurant%20%26%20Catering%20Pte%20Ltd%20Bangladeshi%20Food&query_place_id=ChIJ09Cfv38X2jERdPtiYB7BedQ"
"Kizuna","4.5","208","148 Potong Pasir Ave 1, #01-37","Singapore",,"SG","https://www.instagram.com/kizunasg/","+65 8921 3124","Cafe","https://www.google.com/maps/search/?api=1&query=Kizuna&query_place_id=ChIJeSx_8-gX2jER_nK_xR7k-H0"
"21 On Rajah","4.2","869","1 Jln Rajah, Aloft Singapore East Wing","Singapore",,"SG","http://www.21onrajah.com/","+65 6808 6847","Mediterranean restaurant","https://www.google.com/maps/search/?api=1&query=21%20On%20Rajah&query_place_id=ChIJKT3KLGAX2jERq1yyRBddK7Q"
"McDonald's Bishan Junction 8","3.9","1403","9 Bishan Pl, #01-20 Junction 8","Singapore",,"SG","https://www.mcdonalds.com.sg/","+65 6777 3777","Fast food restaurant","https://www.google.com/maps/search/?api=1&query=McDonald's%20Bishan%20Junction%208&query_place_id=ChIJh8KdAfkb2jER-LG4-Xjo6BA"
"Siam Square Mookata - Best Mookata Restaurant in Singapore","4","170","232 Upper Thomson Rd","Singapore",,"SG","https://siamsquaremookata.com.sg/","+65 8119 6664","Thai restaurant","https://www.google.com/maps/search/?api=1&query=Siam%20Square%20Mookata%20-%20Best%20Mookata%20Restaurant%20in%20Singapore&query_place_id=ChIJM6YwNRwX2jERkp1VdJB4NSY"
"McDonald's Toa Payoh Lorong","4.1","1377","Blk 109 Lor 1 Toa Payoh, #01-318","Singapore",,"SG","https://www.mcdonalds.com.sg/","+65 6777 3777","Hamburger restaurant","https://www.google.com/maps/search/?api=1&query=McDonald's%20Toa%20Payoh%20Lorong&query_place_id=ChIJp4T8PGoX2jER2AviBNerRkg"
"Ariff's Restaurant","3.7","553","71 Kallang Bahru","Singapore",,"SG",,"+65 6297 1024","Indian restaurant","https://www.google.com/maps/search/?api=1&query=Ariff's%20Restaurant&query_place_id=ChIJZ5EV6CwY2jERVDWnLvbwFQA"
"Jin Huan Seafood Restaurant",,"0","220 Upper Thomson Rd","Singapore",,"SG",,"+65 6554 0363","Restaurant","https://www.google.com/maps/search/?api=1&query=Jin%20Huan%20Seafood%20Restaurant&query_place_id=ChIJ19eu-joX2jERSCP3JqzqM50"
"Lai Wah Restaurant","4.1","637","44 Bendemeer Rd, #01-1436","Singapore",,"SG","http://www.laiwahrestaurant.com/","+65 6294 9922","Cantonese restaurant","https://www.google.com/maps/search/?api=1&query=Lai%20Wah%20Restaurant&query_place_id=ChIJuZfHmdQZ2jEROUKKNzDb0ew"
"KFC Junction 8","3.1","464","9 Bishan Pl, #01-21 Junction 8","Singapore",,"SG","https://www.kfc.com.sg/Location/Search","+65 6353 6360","Fast food restaurant","https://www.google.com/maps/search/?api=1&query=KFC%20Junction%208&query_place_id=ChIJb-ErmBYX2jERjdd0QC-4Pa0"
"川羊记马里士他店 Chuan Yang Ji Balestier Outlet","4.5","608","432 Balestier Rd, #01-434 Public Mansion","Singapore",,"SG","http://www.chuanyangji.com/","+65 6358 4188","Chinese restaurant","https://www.google.com/maps/search/?api=1&query=%E5%B7%9D%E7%BE%8A%E8%AE%B0%E9%A9%AC%E9%87%8C%E5%A3%AB%E4%BB%96%E5%BA%97%20Chuan%20Yang%20Ji%20Balestier%20Outlet&query_place_id=ChIJi_qEY98Z2jEReaWjMyA_1iY"
"Yoshinoya - Junction 8","3.9","392","9 Bishan Pl, #01-49","Singapore",,"SG","http://yoshinoya.com.sg/","+65 6272 1866","Gyudon restaurant","https://www.google.com/maps/search/?api=1&query=Yoshinoya%20-%20Junction%208&query_place_id=ChIJb-ErmBYX2jERtFtJPbcEdzg"
"Good Bites","4.9","15549","5 Bishan St 14, #03-01","Singapore",,"SG","https://www.goodbites.com.sg/","+65 6970 0233","Cafe","https://www.google.com/maps/search/?api=1&query=Good%20Bites&query_place_id=ChIJUVukECoX2jERljPE4j6MVYA"
"Al Sahira Restaurant","3.7","39","Serangoon Ave 2, Block 301","Singapore",,"SG",,"+65 6015 0492","Restaurant","https://www.google.com/maps/search/?api=1&query=Al%20Sahira%20Restaurant&query_place_id=ChIJ8ZhtFCgX2jERp0o-1mexID4"
"Zeenath Islamic Restaurant",,"0","271 Balestier Rd","Singapore",,"SG",,,"Restaurant","https://www.google.com/maps/search/?api=1&query=Zeenath%20Islamic%20Restaurant&query_place_id=ChIJdZfyb9kZ2jER_LEf-VHsEds"
"Tsukada Nojo - Thomson Plaza","4.6","391","301 Upper Thomson Rd, #03-50 Thomson Plaza","Singapore",,"SG","https://www.tsukadanojosg.com/","+65 6261 4952","Restaurant","https://www.google.com/maps/search/?api=1&query=Tsukada%20Nojo%20-%20Thomson%20Plaza&query_place_id=ChIJa_-_1KEZ2jERj6jm3_143uk"
"Restaurant Euphoria","4.4","149","76 Tras St","Singapore",,"SG","https://restaurant-euphoria.com/",,"Restaurant","https://www.google.com/maps/search/?api=1&query=Restaurant%20Euphoria&query_place_id=ChIJ99ae4CcZ2jERhNdU8AYgcsg"
"Genki Sushi Junction 8","3.6","519","9 Bishan Pl, #01-22/30 Junction 8","Singapore",,"SG","http://www.genkisushi.com.sg/","+65 6816 2151","Conveyor belt sushi restaurant","https://www.google.com/maps/search/?api=1&query=Genki%20Sushi%20Junction%208&query_place_id=ChIJP3S2qkgX2jER4PRmKW0E1kY"
"Zi Yean Restaurant","3.9","701","56 Lengkok Bahru, #01-443","Singapore",,"SG","https://ziyean.oddle.me/","+65 6474 0911","Cantonese restaurant","https://www.google.com/maps/search/?api=1&query=Zi%20Yean%20Restaurant&query_place_id=ChIJc7Z7FtMb2jERueHO91Na1oI"
"IKEA Alexandra Restaurant","4.3","2161","317 Alexandra Rd, Level 1","Singapore",,"SG","https://www.ikea.com/sg/en/store/alexandra/","+65 6786 6868","Swedish restaurant","https://www.google.com/maps/search/?api=1&query=IKEA%20Alexandra%20Restaurant&query_place_id=ChIJodUzryIb2jER6ACm5zMG8Uo"
"Kelly Jie Seafood (TPY Mellben Seafood) 龍海鲜螃蟹王","4.1","1137","211 Lor 8 Toa Payoh, #01-11/15 Block 211","Singapore",,"SG","http://www.kellyjie.sg/","+65 6353 3120","Seafood restaurant","https://www.google.com/maps/search/?api=1&query=Kelly%20Jie%20Seafood%20(TPY%20Mellben%20Seafood)%20%E9%BE%8D%E6%B5%B7%E9%B2%9C%E8%9E%83%E8%9F%B9%E7%8E%8B&query_place_id=ChIJobbt1W0X2jERXp9vqJo1kJs"
"Jubilee Garden Restaurant","3.7","294","293 Lor 6 Toa Payoh, #03-01 SAFRA","Singapore",,"SG","https://www.qianxi.com.sg/jubileegardenrestaurant","+65 6250 4477","Chinese restaurant","https://www.google.com/maps/search/?api=1&query=Jubilee%20Garden%20Restaurant&query_place_id=ChIJpeuCbWMX2jERked03CSir0E"
"Cha Cha Cha Mexican Restaurant","4.1","997","32 Lor Mambong","Singapore",,"SG",,"+65 6462 1650","Mexican restaurant","https://www.google.com/maps/search/?api=1&query=Cha%20Cha%20Cha%20Mexican%20Restaurant&query_place_id=ChIJpf6Wl2sa2jER6PON2f0Agl8"
"Summer Yakitori","4.4","88","1 Jln Rajah, #01-01 ZhongShan Park","Singapore",,"SG","https://summer-yakitori.business.site/?m=true","+65 6970 6877","Japanese restaurant","https://www.google.com/maps/search/?api=1&query=Summer%20Yakitori&query_place_id=ChIJ7wfXvksX2jERwttymvA2MGI"
"HoHo Korean Restaurant","4.3","504","106 Clementi Street 12, #01-58/60","Singapore",,"SG","https://www.facebook.com/pages/HoHo-Korean-Restaurant/978072995645006","+65 6250 3908","Korean restaurant","https://www.google.com/maps/search/?api=1&query=HoHo%20Korean%20Restaurant&query_place_id=ChIJPW1NqYYa2jER5HY0GwG7WsM"
"Samy's Curry Restaurant","4.3","2382","25 Dempsey Rd","Singapore",,"SG","http://www.samyscurry.com/","+65 6472 2080","Indian restaurant","https://www.google.com/maps/search/?api=1&query=Samy's%20Curry%20Restaurant&query_place_id=ChIJZzTg5yIa2jERNtVXMcuCOFU"
"Pham Quyen Vietnamese Cuisine @ Pasir Panjang Rd","4.5","383","440 Pasir Panjang Rd","Singapore",,"SG","https://pqonline.app/","+65 6904 8773","Halal restaurant","https://www.google.com/maps/search/?api=1&query=Pham%20Quyen%20Vietnamese%20Cuisine%20%40%20Pasir%20Panjang%20Rd&query_place_id=ChIJbesWllsb2jEReOXvjJuR8h8"
"Whampoa Keng Fish Head Steamboat @ Balestier","4","801","556 Balestier Rd","Singapore",,"SG","http://whampoakeng.getz.co/","+65 6356 7371","Restaurant","https://www.google.com/maps/search/?api=1&query=Whampoa%20Keng%20Fish%20Head%20Steamboat%20%40%20Balestier&query_place_id=ChIJo8NPAZoZ2jERoCnTMPi5nbg"
"Jai Thai Restaurant","4.2","730","7 Clover Wy","Singapore",,"SG",,"+65 6258 0228","Thai restaurant","https://www.google.com/maps/search/?api=1&query=Jai%20Thai%20Restaurant&query_place_id=ChIJZWQq3D0X2jERWzykNKgSCHo"
"Arkadas Cafe & Restaurant","4.5","855","1 Fusionopolis Vw, #01-02","Eclipse",,"SG","https://www.arkadas.sg/","+65 6467 5053","Turkish restaurant","https://www.google.com/maps/search/?api=1&query=Arkadas%20Cafe%20%26%20Restaurant&query_place_id=ChIJZdXmRUUa2jERxPXzn5j8JVE"
"Ajisen Ramen","3.9","331","9 Bishan Pl, #B1-19 Junction 8","Singapore",,"SG","https://www.ajisen.com.sg/","+65 6255 6642","Ramen restaurant","https://www.google.com/maps/search/?api=1&query=Ajisen%20Ramen&query_place_id=ChIJb-ErmBYX2jER4RDqknQmtrk"
"Brotzeit German Beer Bar and Restaurant - WestGate","4.2","1626","3 Gateway Dr, #01-04","Singapore",,"SG","http://www.brotzeit.co/?utm_source=google&utm_medium=organic&utm_campaign=gmb","+65 6465 9874","German restaurant","https://www.google.com/maps/search/?api=1&query=Brotzeit%20German%20Beer%20Bar%20and%20Restaurant%20-%20WestGate&query_place_id=ChIJHQALBw8Q2jERTRbxK3smjw0"
"Zenryoku Izakaya (Japanese Drinking Bar)","4.7","69","183 Upper Thomson Rd, #01-04","Singapore",,"SG","http://www.zenryoku.sg/","+65 6517 9262","Izakaya restaurant","https://www.google.com/maps/search/?api=1&query=Zenryoku%20Izakaya%20(Japanese%20Drinking%20Bar)&query_place_id=ChIJ8dYDNzoX2jEReia7jrVCEQc"
"Hajime Tonkatsu & Ramen (Thomson Plaza)","4.4","301","301 Upper Thomson Rd, #01-110 Thomson Plaza","Singapore",,"SG","http://www.hajime.com.sg/","+65 6261 5602","Japanese restaurant","https://www.google.com/maps/search/?api=1&query=Hajime%20Tonkatsu%20%26%20Ramen%20(Thomson%20Plaza)&query_place_id=ChIJIRKLoU8X2jERSC2wQiFG3g4"
"Yoshiya","4.8","322","Balestier Rd, #02-13/14 Shaw Plaza","Singapore",,"SG",,"+65 6539 9219","Japanese restaurant","https://www.google.com/maps/search/?api=1&query=Yoshiya&query_place_id=ChIJW2ZgPNAZ2jERlv3MGPlNDao"
"Anandham Chettinad Restaurant","3.7","305","152 Bukit Batok Street 11, #01-264","Singapore",,"SG",,"+65 6904 0100","Restaurant","https://www.google.com/maps/search/?api=1&query=Anandham%20Chettinad%20Restaurant&query_place_id=ChIJ8_VREaYR2jERtLdaxL0W1Sc"
"Aisa Restaurant Indian food","3.9","14","415 Pandan Gardens","Singapore",,"SG",,,"Restaurant","https://www.google.com/maps/search/?api=1&query=Aisa%20Restaurant%20Indian%20food&query_place_id=ChIJ-6udLggb2jERP5QrKnU-GUA"
